regionID,parcel_name,FAT_left,AF_left,PTAT_left,MdLF_left,SLF_III_left,SLF_II_left,SLF_I_left,C_FP_left,C_R_left,C_FPH_left,C_PHP_left,C_PH_left,ILF_left,IFOF_left,UF_left,VOF_left,CST_left,CBT_left,CStr_A_left,CStr_P_left,CStr_S_left,CTh_A_left,CTh_P_left,CTh_S_left,OR_left,F_left,LR,FAT_right,AF_right,PTAT_right,MdLF_right,SLF_III_right,SLF_II_right,SLF_I_right,C_FP_right,C_R_right,C_FPH_right,C_PHP_right,C_PH_right,ILF_right,IFOF_right,UF_right,VOF_right,CST_right,CBT_right,CStr_A_right,CStr_P_right,CStr_S_right,CTh_A_right,CTh_P_right,CTh_S_right,OR_right,F_right,regionLongName,regionIdLabel,region,cortex
120,L_H,0.0,0.00187793427230047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741784037558686,0.923004694835681,1.0,0.715492957746479,0.0948356807511737,0.000938967136150235,0.0,0.0,0.0,0.0,0.0253521126760563,0.0,0.0,0.0,0.0,0.00845070422535211,0.979342723004695,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Hippocampus_L,120_L,H,Medial_Temporal
121,L_ProS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470422535211268,0.713615023474178,0.707981220657277,0.092018779342723,0.076056338028169,0.0,0.0,0.0,0.0,0.0,0.0328638497652582,0.0,0.0,0.0,0.0,0.0431924882629108,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,ProStriate_Area_L,121_L,ProS,Posterior_Cingulate
122,L_PeEc,0.0,0.0816901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924882629107981,0.99906103286385,1.0,0.949295774647887,0.0,0.950234741784038,0.0,0.0,0.0,0.0,0.209389671361502,0.0,0.0,0.0,0.0,0.0,0.0291079812206573,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Perirhinal_Ectorhinal_Cortex_L,122_L,PeEc,Medial_Temporal
123,L_STGa,0.0,0.000938967136150235,0.0,0.71969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.997183098591549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_STGa_L,123_L,STGa,Auditory_Association
124,L_PBelt,0.0,0.992488262910798,0.0,0.990530303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784976525821596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187793427230047,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,ParaBelt_Complex_L,124_L,PBelt,Early_Auditory
125,L_A5,0.0,0.963380281690141,0.292957746478873,0.982954545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99906103286385,0.0,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Auditory_5_Complex_L,125_L,A5,Auditory_Association
126,L_PHA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949295774647887,0.9981220657277,1.0,0.3981220657277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,ParaHippocampal_Area_1_L,126_L,PHA1,Medial_Temporal
127,L_PHA3,0.0,0.00845070422535211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122065727699531,0.307981220657277,0.818779342723005,0.963380281690141,0.143661971830986,0.0,0.0,0.0,0.0,0.0,0.0450704225352113,0.0,0.0,0.0,0.0,0.0253521126760563,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,ParaHippocampal_Area_3_L,127_L,PHA3,Medial_Temporal
128,L_STSda,0.0,0.590610328638498,0.0,0.78219696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99906103286385,0.0,0.656338028169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_STSd_anterior_L,128_L,STSda,Auditory_Association
129,L_STSdp,0.0,0.930516431924883,0.928638497652582,0.285037878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11924882629108,0.00187793427230047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_STSd_posterior_L,129_L,STSdp,Auditory_Association
130,L_STSvp,0.0,0.996244131455399,0.976525821596244,0.160037878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202816901408451,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_STSv_posterior_L,130_L,STSvp,Auditory_Association
131,L_TGd,0.0,0.0413145539906103,0.0,0.259469696969697,0.0,0.0,0.0,0.0,0.0,0.0028169014084507,0.345539906103286,0.820657276995305,0.9981220657277,0.0,0.99906103286385,0.0,0.0,0.0,0.0,0.0103286384976526,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TG_dorsal_L,131_L,TGd,Lateral_Temporal
132,L_TE1a,0.0,0.937089201877934,0.0,0.644886363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993427230046948,0.0,0.483568075117371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TE1_anterior_L,132_L,TE1a,Lateral_Temporal
133,L_TE1p,0.0,0.9981220657277,0.997183098591549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TE1_posterior_L,133_L,TE1p,Lateral_Temporal
134,L_TE2a,0.0,0.954929577464789,0.253521126760563,0.00284090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901408450704225,0.0,0.15962441314554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TE2_anterior_L,134_L,TE2a,Lateral_Temporal
135,L_TF,0.0,0.730516431924883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507,0.104225352112676,0.461032863849765,0.989671361502348,0.00845070422535211,0.00375586854460094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TF_L,135_L,TF,Medial_Temporal
136,L_TE2p,0.0,0.873239436619718,0.568075117370892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353990610328639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TE2_posterior_L,136_L,TE2p,Lateral_Temporal
137,L_PHT,0.0,0.985915492957747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105164319248826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_PHT_L,137_L,PHT,Lateral_Temporal
138,L_PH,0.0,0.952112676056338,0.996244131455399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564319248826291,0.0,0.0,0.389671361502347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_PH_L,138_L,PH,MT+_Complex_and_Neighboring_Visual_Areas
139,L_TPOJ1,0.0,0.808450704225352,0.966197183098592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TemporoParietoOccipital_Junction_1_L,139_L,TPOJ1,Temporo-Parieto-Occipital_Junction
140,L_TPOJ2,0.0,0.437558685446009,0.988732394366197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TemporoParietoOccipital_Junction_2_L,140_L,TPOJ2,Temporo-Parieto-Occipital_Junction
141,L_TPOJ3,0.0,0.00657276995305164,0.883568075117371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375586854460094,0.0403755868544601,0.0,0.0338028169014085,0.0,0.0,0.0,0.0582159624413146,0.0,0.0,0.00657276995305164,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TemporoParietoOccipital_Junction_3_L,141_L,TPOJ3,Temporo-Parieto-Occipital_Junction
142,L_DVT,0.0,0.0,0.0,0.286931818181818,0.0,0.0,0.000938967136150235,0.00751173708920188,0.0,0.0,0.974647887323944,0.0328638497652582,0.83849765258216,0.722065727699531,0.0,0.221596244131455,0.0,0.0,0.0,0.92112676056338,0.0,0.0,0.994366197183099,0.0,0.00469483568075117,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal_Transitional_Visual_Area_L,142_L,DVT,Posterior_Cingulate
143,L_PGp,0.0,0.0,0.4018779342723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833802816901409,0.611267605633803,0.0,0.994366197183099,0.0,0.0,0.0,0.553990610328639,0.0,0.0,0.168075117370892,0.0,0.0347417840375587,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_PGp_L,143_L,PGp,Inferior_Parietal
144,L_IP2,0.0,0.0,0.442253521126761,0.12405303030303,0.762441314553991,0.99906103286385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076056338028169,0.000938967136150235,0.0,0.0751173708920188,0.0103286384976526,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_IntraParietal_2_L,144_L,IP2,Inferior_Parietal
145,L_IP1,0.0,0.0,0.230985915492958,0.553977272727273,0.00751173708920188,0.616901408450704,0.0,0.0,0.0,0.0,0.0028169014084507,0.0,0.343661971830986,0.15962441314554,0.0,0.108920187793427,0.0,0.0,0.0,0.562441314553991,0.0,0.0,0.476995305164319,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_IntraParietal_1_L,145_L,IP1,Inferior_Parietal
146,L_IP0,0.0,0.0,0.0122065727699531,0.0132575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507,0.0,0.689201877934272,0.444131455399061,0.0,0.96150234741784,0.0,0.0,0.0,0.383098591549296,0.0,0.0,0.173708920187793,0.0,0.0131455399061033,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_IntraParietal_0_L,146_L,IP0,Inferior_Parietal
147,L_PFop,0.0,0.734272300469484,0.0,0.0,0.995305164319249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162441314553991,0.0,0.0,0.0431924882629108,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_PF_Opercular_L,147_L,PFop,Inferior_Parietal
148,L_PF,0.0,0.923004694835681,0.707042253521127,0.0,1.0,0.739906103286385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704225352112676,0.0,0.0,0.0328638497652582,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_PF_Complex_L,148_L,PF,Inferior_Parietal
149,L_PFm,0.0,0.455399061032864,0.99906103286385,0.519886363636364,0.975586854460094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306103286384977,0.0,0.0,0.255399061032864,0.0169014084507042,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_PFm_Complex_L,149_L,PFm,Inferior_Parietal
150,L_PGi,0.0,0.11924882629108,1.0,0.0,0.0788732394366197,0.469483568075117,0.0,0.0,0.0,0.0,0.0,0.0,0.00187793427230047,0.0028169014084507,0.0,0.0,0.0,0.0,0.0,0.060093896713615,0.0,0.0,0.0103286384976526,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_PGi_L,150_L,PGi,Inferior_Parietal
151,L_PGs,0.0,0.0,0.991549295774648,0.462121212121212,0.12112676056338,0.777464788732394,0.0,0.0,0.0,0.0,0.0,0.0,0.715492957746479,0.493896713615023,0.0,0.403755868544601,0.0,0.0,0.0,0.728638497652582,0.0,0.0,0.499530516431925,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_PGs_L,151_L,PGs,Inferior_Parietal
152,L_V6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362441314553991,0.0,0.990610328638498,0.935211267605634,0.0,0.808450704225352,0.0,0.0,0.0,0.887323943661972,0.0,0.0,0.979342723004695,0.0,0.0375586854460094,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_V6A_L,152_L,V6A,Dorsal_Stream_Visual
153,L_VMV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00751173708920188,0.176525821596244,0.595305164319249,0.138028169014085,0.00563380281690141,0.0,0.0,0.0,0.0,0.0,0.0028169014084507,0.0,0.0,0.0,0.0,0.000938967136150235,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,VentroMedial_Visual_Area_1_L,153_L,VMV1,Ventral_Stream_Visual
154,L_VMV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938967136150235,0.847887323943662,0.0892018779342723,0.0,0.110798122065728,0.0,0.0,0.0,0.0028169014084507,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,VentroMedial_Visual_Area_3_L,154_L,VMV3,Ventral_Stream_Visual
155,L_PHA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109859154929577,0.629107981220657,0.953051643192488,0.738028169014085,0.044131455399061,0.0,0.0,0.0,0.0,0.0,0.0150234741784038,0.0,0.0,0.0,0.0,0.00938967136150235,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,ParaHippocampal_Area_2_L,155_L,PHA2,Medial_Temporal
156,L_V4t,0.0,0.044131455399061,0.366197183098592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246009389671362,0.00751173708920188,0.0,0.808450704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_V4t_L,156_L,V4t,MT+_Complex_and_Neighboring_Visual_Areas
157,L_FST,0.0,0.675117370892019,0.988732394366197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186854460093897,0.00469483568075117,0.0,0.355868544600939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_FST_L,157_L,FST,MT+_Complex_and_Neighboring_Visual_Areas
158,L_V3CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532394366197183,0.233802816901408,0.0,1.0,0.0,0.0,0.0,0.128638497652582,0.0,0.0,0.0225352112676056,0.0,0.07981220657277,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_V3CD_L,158_L,V3CD,MT+_Complex_and_Neighboring_Visual_Areas
159,L_LO3,0.0,0.0122065727699531,0.504225352112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00469483568075117,0.0169014084507042,0.0,0.765258215962441,0.0,0.0,0.0,0.0169014084507042,0.0,0.0,0.00938967136150235,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_Lateral_Occipital_3_L,159_L,LO3,MT+_Complex_and_Neighboring_Visual_Areas
160,L_VMV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00751173708920188,0.387793427230047,0.822535211267606,0.153990610328639,0.0,0.0,0.0,0.0,0.0,0.0516431924882629,0.0,0.0,0.0,0.0,0.0253521126760563,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,VentroMedial_Visual_Area_2_L,160_L,VMV2,Ventral_Stream_Visual
161,L_31pd,0.0,0.0,0.0,0.00189393939393939,0.0,0.0,0.945539906103286,0.99906103286385,0.348356807511737,0.0206572769953052,0.154929577464789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206572769953052,0.0,0.0,0.0553990610328639,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_31pd_L,161_L,31pd,Posterior_Cingulate
162,L_31a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.908920187793427,0.664788732394366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938967136150235,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_31a_L,162_L,31a,Posterior_Cingulate
163,L_VVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00469483568075117,0.140845070422535,0.551173708920188,0.864788732394366,0.0,0.0,0.16150234741784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Ventral_Visual_Complex_L,163_L,VVC,Ventral_Stream_Visual
164,L_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984037558685446,0.0,0.0,0.0,0.0,0.0,0.261032863849765,0.0,0.0,0.0,0.315492957746479,0.000938967136150235,0.0,0.00187793427230047,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_25_L,164_L,25,Anterior_Cingulate_and_Medial_Prefrontal
165,L_s32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353051643192488,0.0,0.0,0.0,0.0,0.0140845070422535,0.486384976525822,0.0,0.0,0.0,0.471361502347418,0.0,0.0,0.00657276995305164,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_s32_L,165_L,s32,Anterior_Cingulate_and_Medial_Prefrontal
166,L_pOFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722065727699531,0.0,0.0,0.0,0.0,0.0028169014084507,0.984976525821596,0.0,0.0,0.0,0.151173708920188,0.0779342723004695,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Posterior_OFC_Complex_L,166_L,pOFC,Anterior_Cingulate_and_Medial_Prefrontal
167,L_PoI1,0.0,0.0,0.0,0.364583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99906103286385,0.895774647887324,0.946478873239437,0.0,0.0,0.0,0.0,0.869483568075117,0.483568075117371,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_Posterior_Insular_1_L,167_L,PoI1,Insular_and_Frontal_Opercular
168,L_Ig,0.0,0.0244131455399061,0.0,0.0,0.0197183098591549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00469483568075117,0.819718309859155,0.0,0.0,0.00187793427230047,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Insular_Granular_Complex_L,168_L,Ig,Insular_and_Frontal_Opercular
169,L_FOP5,0.220657276995305,0.137089201877934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99906103286385,0.526760563380282,0.0,0.0,0.0,0.892957746478873,0.0,0.000938967136150235,0.386854460093897,0.0,0.395305164319249,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_Frontal_Opercular_5_L,169_L,FOP5,Insular_and_Frontal_Opercular
170,L_p10p,0.0,0.0,0.0,0.0,0.0,0.00187793427230047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937089201877934,0.0338028169014085,0.0,0.0,0.0,1.0,0.0,0.0,0.994366197183099,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_posterior_10p_L,170_L,p10p,Orbital_and_Polar_Frontal
171,L_p47r,0.0,0.0516431924882629,0.0,0.0,0.0,0.0375586854460094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994366197183099,0.063849765258216,0.0,0.0,0.0,0.992488262910798,0.0,0.0,0.983098591549296,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_posterior_47r_L,171_L,p47r,Inferior_Frontal
172,L_TGv,0.0,0.175586854460094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169953051643193,0.812206572769953,0.933333333333333,0.0,0.52018779342723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TG_Ventral_L,172_L,TGv,Lateral_Temporal
173,L_MBelt,0.0,0.137089201877934,0.0,0.997159090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955868544600939,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.0234741784037559,0.0262910798122066,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Medial_Belt_Complex_L,173_L,MBelt,Early_Auditory
174,L_LBelt,0.0,0.949295774647887,0.00187793427230047,0.972537878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35962441314554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197183098591549,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Lateral_Belt_Complex_L,174_L,LBelt,Early_Auditory
175,L_A4,0.0,0.996244131455399,0.576525821596244,0.994318181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957746478873239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Auditory_4_Complex_L,175_L,A4,Auditory_Association
176,L_STSva,0.0,0.830046948356808,0.0,0.641098484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993427230046948,0.000938967136150235,0.413145539906103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_STSv_anterior_L,176_L,STSva,Auditory_Association
177,L_TE1m,0.0,0.986854460093897,0.330516431924883,0.0388257575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36150234741784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_TE1_Middle_L,177_L,TE1m,Lateral_Temporal
178,L_PI,0.0,0.0225352112676056,0.0,0.926136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.785915492957746,0.981220657276995,0.0,0.0,0.0,0.0,0.468544600938967,0.0,0.0,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Para-Insular_Area_L,178_L,PI,Insular_and_Frontal_Opercular
179,L_a32pr,0.0,0.0,0.0,0.0,0.0,0.0,0.847887323943662,1.0,0.896713615023474,0.939906103286385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507,0.0,0.00938967136150235,0.0356807511737089,0.0,0.0450704225352113,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_anterior_32_prime_L,179_L,a32pr,Anterior_Cingulate_and_Medial_Prefrontal
180,L_p24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964319248826291,1.0,0.369953051643193,0.0,0.0,0.0,0.00187793427230047,0.0,0.0,0.0,0.0,0.0629107981220657,0.0,0.0,0.0544600938967136,0.0,0.0,0.0,0.0,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Area_posterior_24_L,180_L,p24,Anterior_Cingulate_and_Medial_Prefrontal
181,R_V1,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105164319248826,0.225352112676056,0.0704225352112676,1.0,0.99906103286385,0.0,0.301408450704225,0.0,0.0,0.0,0.983098591549296,0.0,0.0,0.00563380281690141,0.0,1.0,0.0,Primary_Visual_Cortex_R,201_R,V1,Primary_Visual
182,R_MST,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.764818355640535,0.997183098591549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732394366197183,0.0028169014084507,0.0,0.289201877934272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medial_Superior_Temporal_Area_R,202_R,MST,MT+_Complex_and_Neighboring_Visual_Areas
183,R_V6,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742723004694836,0.0,0.985915492957747,0.948356807511737,0.0,0.0535211267605634,0.0,0.0,0.0,0.996244131455399,0.0,0.0,0.95868544600939,0.0,0.000938967136150235,0.0,Sixth_Visual_Area_R,203_R,V6,Dorsal_Stream_Visual
184,R_V2,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813145539906103,0.981220657276995,0.860093896713615,1.0,1.0,0.0,0.845070422535211,0.0,0.0,0.0,0.982159624413146,0.0,0.0,0.328638497652582,0.0,1.0,0.0,Second_Visual_Area_R,204_R,V2,Early_Visual
185,R_V3,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856338028169014,0.0,1.0,1.0,0.0,0.994366197183099,0.0,0.0,0.0,1.0,0.0,0.0,0.947417840375587,0.0,0.984037558685446,0.0,Third_Visual_Area_R,205_R,V3,Early_Visual
186,R_V4,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99906103286385,1.0,0.0,1.0,0.0,0.0,0.0,0.633802816901409,0.0,0.0,0.290140845070423,0.0,0.348356807511737,0.0,Fourth_Visual_Area_R,206_R,V4,Early_Visual
187,R_V8,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676056338028169,0.83943661971831,0.0,0.349295774647887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00845070422535211,0.0,Eighth_Visual_Area_R,207_R,V8,Ventral_Stream_Visual
